placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,thursday,friday,saturday,sunday,monday,tuesday,wednesday,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.com/maps/place/Lotus+Family+Practice/data=!4m5!3m4!1s0x4cb26bc7175b22a7:0x5d62ec197ae5d1c0!8m2!3d43.735465!4d-70.2988939,Lotus Family Practice,4.6,20,Family practice physician,,"66 Leighton Rd, Falmouth, ME 04105, United States","PPP2+5C Falmouth, Maine, USA",lotusfamilypractice.com,+1 207-536-0560,8am-5pm,Closed,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipMMm3NnK36r_Ilzy6V2N1KTRg3C6ocj_pZoWn9L=w408-h271-k-no,TRUE,43.7354375,-70.2989375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:22.560Z,
https://www.google.com/maps/place/Max+Health+Maine+LLC/data=!4m5!3m4!1s0x4cb29e2cd4fe30df:0x82c3c87c32fc0f23!8m2!3d43.5964085!4d-70.2262544,Max Health Maine LLC,,,Family practice physician,,"1226 Shore Rd, Cape Elizabeth, ME 04107, United States","HQWF+HF Cape Elizabeth, Maine, USA",maxhealthme.org,+1 207-699-0901,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jbRhWl6s9Kk85bUK57Y1fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.74834&pitch=0&thumbfov=100,FALSE,43.5964375,-70.2263125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:26.864Z,
https://www.google.com/maps/place/Oakland+Family+Medicine/data=!4m5!3m4!1s0x4cb1e51566e73dc1:0x71f0753cd3077d9b!8m2!3d44.5484827!4d-69.7134097,Oakland Family Medicine,3.2,13,Medical clinic,,"9 Pleasant St, Oakland, ME 04963, United States","G7XP+9J Oakland, Maine, USA",mainegeneral.org,+1 207-465-4000,7:30am-5pm,7:30am-5pm,Closed,Closed,7:30am-5pm,7:30am-5pm,7:30am-5pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uaMhEnShX5MrjT5BzouANg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.302624&pitch=0&thumbfov=100,TRUE,44.5484375,-69.7134375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:31.162Z,
https://www.google.com/maps/place/Southern+Maine+Health+Care+Family+Medicine+-+Internal+Medicine+%E2%80%93+Primary+Care+Kennebunk/data=!4m5!3m4!1s0x4cb2add7391540b3:0xb6f41cbf1e166c36!8m2!3d43.3937652!4d-70.5278156,Southern Maine Health Care Family Medicine - Internal Medicine - Primary Care Kennebunk,3.7,6,Internist,,"North Tower, 2 Livewell Dr, Kennebunk, ME 04043, United States","9FVC+GV Kennebunk, Maine, USA",mainehealth.org,+1 207-467-8988,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nAXsWytNj-FDyzQERl9MHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.37396&pitch=0&thumbfov=100,TRUE,43.3938125,-70.5278125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:34.873Z,
"https://www.google.com/maps/place/Northern+Light+Primary+Care/@44.824988,-68.7879326,17z/data=!3m1!4b1!4m5!3m4!1s0x4cafb5b2ea49753d:0xcbaa6e170463ca10!8m2!3d44.824988!4d-68.7857439",Northern Light Primary Care,3,6,Medical clinic,,"Northern Light Health Center, 302 Husson Ave, Bangor, ME 04401, United States","R6F7+XP Bangor, Maine, USA",northernlighthealth.org,+1 207-947-6141,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,,TRUE,44.8249375,-68.7856875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:40.435Z,
https://www.google.com/maps/place/St.+Joseph+Family+Medicine+-+Broadway/data=!4m5!3m4!1s0x4cafb593c7839341:0xfba416b0513cade7!8m2!3d44.8299968!4d-68.786421,St. Joseph Family Medicine - Broadway,4.8,4,Family practice physician,,"900 Broadway building 3, Bangor, ME 04401, United States","R6H7+XC Bangor, Maine, USA",stjoeshealing.org,+1 207-835-3308,8am-4:30pm,8am-4:30pm,Closed,Closed,8am-4:30pm,8am-4:30pm,8am-4:30pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_TVy0MoRDRyvaeEr4Gw41g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.41176&pitch=0&thumbfov=100,TRUE,44.8299375,-68.7864375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:44.949Z,
"https://www.google.com/maps/place/Southern+Maine+Health+Care+Family+Medicine+-+Saco/@43.5181805,-70.4511936,17z/data=!3m1!4b1!4m5!3m4!1s0x4cb2a49b4421cad9:0x2393e6da60bacdbf!8m2!3d43.5181805!4d-70.4490049",Southern Maine Health Care Family Medicine - Saco,2.4,20,Family practice physician,,"13 Industrial Park Rd, Saco, ME 04072, United States","GH92+79 Saco, Maine, USA",mainehealth.org,+1 207-283-8800,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,,TRUE,43.5181875,-70.4490625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:51.069Z,
"https://www.google.com/maps/place/Dr.+Kevyn+L.+Comstock,+DO/data=!4m5!3m4!1s0x4cafb35e54da80bf:0xc44e4f1a3836796e!8m2!3d44.8241972!4d-68.7362196","Dr. Kevyn L. Comstock, DO",5,3,Family practice physician,,"700 Mt Hope Ave Suite 210, Bangor, ME 04401, United States","R7F7+MG Bangor, Maine, USA",stjoeshealing.org,+1 207-907-3030,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipNPyPzXm8JQh0j5RSJ6WL36re6MqhvNhyDkRoGF=w426-h240-k-no,TRUE,44.8241875,-68.7361875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:55.356Z,
https://www.google.com/maps/place/Hello+In+There+In-Home+Primary+Care/data=!4m5!3m4!1s0x6b8233cdbd46b59f:0x52dfca11621011b4!8m2!3d28.6478898!4d180,Hello In There In-Home Primary Care,,,Medical group,,,,hellointherecares.com,+1 207-358-3310,9am-5pm,9am-5pm,Closed,Closed,9am-5pm,9am-5pm,9am-5pm,https://lh5.googleusercontent.com/p/AF1QipNhlNkkxO1Rd0zI4eNNsZhU6n8U2CxQr5KZnII=w408-h712-k-no,TRUE,,,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:55:57.833Z,
https://www.google.com/maps/place/EMMC+Family+Medicine+-+Hampden/data=!4m5!3m4!1s0x4cae49666554b825:0x4e26333506792313!8m2!3d44.7408882!4d-68.8369199,EMMC Family Medicine - Hampden,3.4,25,Medical clinic,,"7 Main Rd N, Hampden, ME 04444, United States","P5R7+96 Hampden, Maine, USA",emmc.org,+1 207-862-9400,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipPDGPC39aIrW8aU_2j7nzj2GTSP8H2IeN11hA5x=w408-h306-k-no,FALSE,44.7409375,-68.8369375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:01.821Z,
https://www.google.com/maps/place/Parkview+Family+Health/data=!4m5!3m4!1s0x4cad8736403edc15:0xbe40232ad3c4feed!8m2!3d43.8951831!4d-69.9680787,Parkview Family Health,,,Doctor,,"329 Maine St H, Brunswick, ME 04011, United States","V2WJ+3Q Brunswick, Maine, USA",midcoasthealth.com,+1 207-729-6162,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5pF-7Ok1OGClGOYnvdRTQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.206343&pitch=0&thumbfov=100,FALSE,43.8951875,-69.9680625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:05.662Z,
https://www.google.com/maps/place/Franklin+Health+Primary+Care/data=!4m5!3m4!1s0x4cb19abf5bca3c8f:0x4b72658012b13107!8m2!3d44.6258023!4d-70.1639,Franklin Health Primary Care,,,Family practice physician,,"131 Franklin health commons, Farmington, ME 04938, United States","JRGP+8C Farmington, Maine, USA",mainehealth.org,+1 207-860-4090,9am-5pm,9am-5pm,Closed,Closed,9am-5pm,9am-5pm,9am-5pm,https://lh5.googleusercontent.com/p/AF1QipNf9D_k1YG1yPWZpMqZCLHAz1cmH1Sr6jcHQu9t=w408-h306-k-no,TRUE,44.6258125,-70.1639375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:13.709Z,
https://www.google.com/maps/place/Northern+Light+Mercy+Primary+Care/data=!4m5!3m4!1s0x4cb286c949df4e61:0x7283c989111c2a09!8m2!3d43.7951738!4d-70.188116,Northern Light Mercy Primary Care,2.9,39,Medical clinic,,"385 US-1, Yarmouth, ME 04096, United States","QRW6+3Q Yarmouth, Maine, USA",northernlighthealth.org,+1 207-535-1200,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipMKmxvR6fEbJ8L2WjH_Ys-ar-2grZ6caqu7xPd7=w408-h725-k-no,TRUE,43.7951875,-70.1880625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:18.102Z,
https://www.google.com/maps/place/Maine+Medical+Partners+-+Scarborough+Family+Medicine/data=!4m5!3m4!1s0x405754d407ae497d:0x219e1dab93cd3ff8!8m2!3d43.5950555!4d-70.3245948,Maine Medical Partners - Scarborough Family Medicine,3,7,Medical group,,"300 Professional Dr STE 2C, Scarborough, ME 04074, United States","HMWG+25 Scarborough, Maine, USA",mainehealth.org,+1 207-883-7926,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipNOOjUjUr107GziBp3xDOaX_Ao20t1DFNrRAj39=w426-h240-k-no,TRUE,43.5950625,-70.3245625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:22.501Z,
https://www.google.com/maps/place/Southern+Maine+Health+Care+Internal+Medicine+-+Biddeford/data=!4m5!3m4!1s0x4cb2a515ded1fddf:0x6f21d373d75c2ede!8m2!3d43.4843314!4d-70.4895595,Southern Maine Health Care Internal Medicine - Biddeford,2.7,7,Medical clinic,,"46 Barra Road Suites 201/202, Biddeford, ME 04005, United States","FGM6+P5 Biddeford, Maine, USA",mainehealth.org,+1 207-282-3349,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipMfSNaLEN2_RZjVdBWctXRkHcVNCaFsdsGWN9tm=w426-h240-k-no,TRUE,43.4843125,-70.4895625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:26.453Z,
https://www.google.com/maps/place/Maine-Dartmouth+Family+Practice/data=!4m5!3m4!1s0x4cb1e6a1387c2305:0x1758d35179a13209!8m2!3d44.5651473!4d-69.6464767,Maine-Dartmouth Family Practice,2.8,18,Medical clinic,,"149 North St, Waterville, ME 04901, United States","H983+3C Waterville, Maine, USA",mainegeneral.org,+1 207-861-5000,8am-5:30pm,8am-5:30pm,Closed,Closed,8am-7:30pm,8am-5:30pm,8am-5:30pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ifD6n_BbzmBP1YGh5xiEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.46387&pitch=0&thumbfov=100,TRUE,44.5651875,-69.6464375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:30.939Z,
https://www.google.com/maps/place/Minot+Avenue+Family+Medicine/data=!4m5!3m4!1s0x4cb2699adfb0e9ff:0x8e6e8884a965f23b!8m2!3d44.0819566!4d-70.2599228,Minot Avenue Family Medicine,3.7,22,Family practice physician,,"789 Minot Ave, Auburn, ME 04210, United States","3PJR+Q2 Auburn, Maine, USA",cmhc.org,+1 207-795-8475,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipNLBe4bbyrz3QPyIWDdevWSGKf3yOIwGr1v-0zL=w408-h272-k-no,TRUE,44.0819375,-70.2599375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:34.917Z,
https://www.google.com/maps/place/Falmouth+Family+Medicine/data=!4m5!3m4!1s0x4cb284a017bd553f:0xa037d0eec5840489!8m2!3d43.7277108!4d-70.2334887,Falmouth Family Medicine,3.8,13,Family practice physician,,"5 Bucknam Rd #2c, Falmouth, ME 04105, United States","PQH8+3J Falmouth, Maine, USA",mainemedicalpartners.org,+1 207-781-1500,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,https://lh5.googleusercontent.com/p/AF1QipO7J9yvQZYoBmiW7mPuHMq0wrvi-8gmrEfroGKh=w408-h544-k-no,FALSE,43.7276875,-70.2334375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:38.864Z,
https://www.google.com/maps/place/Northern+Light+Health+Center/data=!4m5!3m4!1s0x4caebd16816a4403:0x6eb8c4e2ccf3c4b1!8m2!3d44.2839921!4d-68.3231837,Northern Light Health Center,4,4,Medical Center,,"45 Herrick Rd, Southwest Harbor, ME 04679, United States","7MMG+HP Southwest Harbor, Maine, USA",northernlighthealth.org,+1 207-244-5513,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=26rZQqC6JrDT9qA8ZkJatw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.04201&pitch=0&thumbfov=100,TRUE,44.2839375,-68.3231875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:43.123Z,
https://www.google.com/maps/place/Ellsworth+Family+Planning+%26+Primary+Care/data=!4m5!3m4!1s0x4caef109fa7ba97b:0x847687db63d21770!8m2!3d44.5513088!4d-68.4294936,Ellsworth Family Planning & Primary Care,3.7,3,Reproductive health clinic,,"248 State St #3a, Ellsworth, ME 04605, United States","HH2C+G6 Ellsworth, Maine, USA",mainefamilyplanning.org,+1 207-812-7030,Closed,8am-4pm,Closed,Closed,9am-5pm,9am-5pm,8am-4pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=psSjNe7y0vvw1iqio1R6mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.14081&pitch=0&thumbfov=100,TRUE,44.5513125,-68.4294375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:47.213Z,
https://www.google.com/maps/place/Naples+Family+Practice/data=!4m5!3m4!1s0x4cb2577a49e37613:0xa9874e1b0ecb3db6!8m2!3d43.9667201!4d-70.5842473,Naples Family Practice,2.8,10,Family practice physician,,"410 Roosevelt Trail, Naples, ME 04055, United States","XC88+M8 Naples, Maine, USA",cmhc.org,+1 207-693-6106,8am-5:30pm,8am-5:30pm,Closed,Closed,8am-5:30pm,8am-5:30pm,8am-5:30pm,https://lh5.googleusercontent.com/p/AF1QipO6Ry6IZjK0BWhvluvmjOgq8KZ9xYXG_NXvijOW=w408-h272-k-no,TRUE,43.9666875,-70.5841875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:51.659Z,
https://www.google.com/maps/place/Blue+Hill+Family+Medicine/data=!4m5!3m4!1s0x4cae8c6d6b2b5bb9:0x7ccd29bfcc5d3826!8m2!3d44.4106868!4d-68.5870497,Blue Hill Family Medicine,3,1,Doctor,,"57 Water St, Blue Hill, ME 04614, United States","CC67+75 Blue Hill, Maine, USA",northernlighthealth.org,+1 207-374-2311,8am-5pm,8am-5pm,9am-2pm,Closed,8am-5pm,8am-5pm,8am-7pm,https://lh5.googleusercontent.com/p/AF1QipOPTx5qBzGIVWBnIgCQKSnXyysA9rFpKLHka1pn=w408-h248-k-no,FALSE,44.4106875,-68.5870625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:56:56.049Z,
https://www.google.com/maps/place/Poland+Family+Practice/data=!4m5!3m4!1s0x4cb24315c7bea27b:0x156bbfa8a9a7cda3!8m2!3d44.0629217!4d-70.395401,Poland Family Practice,2.9,23,Family practice physician,,"1230 Maine St, Poland, ME 04274, United States","3J73+5R Poland, Maine, USA",stmarysmaine.com,+1 207-998-4483,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://lh5.googleusercontent.com/p/AF1QipNrmWvLTxKlsI5AS-ACOOSnYEhUIyByZjarflCY=w408-h272-k-no,TRUE,44.0629375,-70.3954375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:00.018Z,
https://www.google.com/maps/place/Maine+Medical+Partners+-+Falmouth+Family+Medicine/data=!4m5!3m4!1s0x4cb284a04f00d203:0x5e49cd8616f9ebf8!8m2!3d43.7277193!4d-70.2334657,Maine Medical Partners - Falmouth Family Medicine,3.4,5,Medical group,,"5 Bucknam Rd #2c, Falmouth, ME 04105, United States","PQH8+3J Falmouth, Maine, USA",mainehealth.org,+1 207-781-1500,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-8pm,https://lh5.googleusercontent.com/p/AF1QipMvKzv9X47p2RD3hi-aTddGEgol5bznseSaisMq=w408-h291-k-no,TRUE,43.7276875,-70.2334375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:03.811Z,
"https://www.google.com/maps/place/SVH+Family+Care:+Robertson+Cynthia+MD/@44.8388859,-69.2907535,17z/data=!3m1!4b1!4m5!3m4!1s0x4cae2a21c738028b:0x540458bc23a583e7!8m2!3d44.8387691!4d-69.2885556",SVH Family Care: Robertson Cynthia MD,,,Doctor,,"8 Main St A, Newport, ME 04953, United States","RPQ6+HH Newport, Maine, USA",,+1 207-368-4292,7:30am-4:30pm,7:30am-2pm,Closed,Closed,7:30am-4:30pm,7:30am-4:30pm,7:30am-4:30pm,,FALSE,44.8389375,-69.2885625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:09.642Z,
https://www.google.com/maps/place/Duffy+Michael+MD/data=!4m5!3m4!1s0x4cb28d9dfaa2d873:0xe651b3e77805b61a!8m2!3d43.6392643!4d-70.4211674,Duffy Michael MD,5,1,Doctor,,"19 S Gorham Crossing Rd, Gorham, ME 04038, United States","JHQH+PG Gorham, Maine, USA",,+1 207-535-1400,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNgdq2u4xGZv5FvCk6-sKjoRE8mo3sI3frFeg05=w626-h240-k-no,FALSE,43.6393125,-70.4211875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:13.652Z,
"https://www.google.com/maps/place/Dr.+Adam+Lauer,+DO/data=!4m5!3m4!1s0x4cae4b609b7f8057:0x2698e98282861938!8m2!3d44.7930159!4d-68.7670479","Dr. Adam Lauer, DO",5,10,Family practice physician,,"92 S Main St, Brewer, ME 04412, United States","Q6VM+65 Brewer, Maine, USA",twincityfamilymedicine.biz,+1 207-989-2326,7am-4pm,7am-1pm,Closed,Closed,7am-4pm,7am-4pm,7am-4pm,https://lh5.googleusercontent.com/p/AF1QipMDuDQGz0HmDxh_qtzMumg11UzkJC7H01--I6NC=w408-h270-k-no,TRUE,44.7930625,-68.7670625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:17.328Z,
https://www.google.com/maps/place/Megunticook+Family+Medicine/data=!4m5!3m4!1s0x4cadd784f122977d:0x2c7f68beba5de6d5!8m2!3d44.1811207!4d-69.1338833,Megunticook Family Medicine,3.7,3,Family practice physician,,"643 Rockland St, Rockport, ME 04856, United States","5VJ8+CC Rockport, Maine, USA",megunticookfamilymedicine.com,+1 207-390-8570,7:30am-4pm,9am-5pm,Closed,Closed,9am-5pm,10am-6:30pm,9am-5pm,https://lh5.googleusercontent.com/p/AF1QipOzSonlPNHGJRAXAwggMgzUbuKrTzYDiAUuTYEL=w408-h306-k-no,TRUE,44.1810625,-69.1339375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:21.568Z,Identifies as veteran-owned
https://www.google.com/maps/place/St.+Joseph+Family+Medicine+-+Evergreen+Woods/data=!4m5!3m4!1s0x4cafb35e54da80bf:0x187583776227392d!8m2!3d44.8236532!4d-68.7352167,St. Joseph Family Medicine - Evergreen Woods,4.3,8,Family practice physician,,"700 Mt Hope Ave #210, Bangor, ME 04401, United States","R7F7+FW Bangor, Maine, USA",stjoeshealing.org,+1 207-337-9739,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-iFNpsIuhxckqv4JU7fYIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.68588&pitch=0&thumbfov=100,TRUE,44.8236875,-68.7351875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:25.489Z,
https://www.google.com/maps/place/Osteopathic+Center+for+Family+Medicine/data=!4m5!3m4!1s0x4cae4b904a9cab99:0x7cc9079d73c168f2!8m2!3d44.767903!4d-68.798073,Osteopathic Center for Family Medicine,5,9,Family practice physician,,"603 Main Rd N, Hampden, ME 04444, United States","Q692+5Q Hampden, Maine, USA",ocfm.com,+1 207-945-5400,7am-4pm,8am-12pm,Closed,Closed,8am-12pm,7am-4pm,7am-4pm,https://lh5.googleusercontent.com/p/AF1QipNqhVWkSgGftkYqX0bWCZIK0adl1RKwwelWRikB=w408-h407-k-no,TRUE,44.7679375,-68.7980625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:29.067Z,
https://www.google.com/maps/place/Jodi+Newcombe/data=!4m5!3m4!1s0x4cb286b5c35aa987:0xad1c512d0298e3a0!8m2!3d43.7951011!4d-70.1880954,Jodi Newcombe,,,Family practice physician,,"385 US-1, Yarmouth, ME 04096, United States","QRW6+2Q Yarmouth, Maine, USA",northernlighthealth.org,+1 207-535-1200,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lztppmDIpUx40GGbC5uNog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.86146&pitch=0&thumbfov=100,FALSE,43.7950625,-70.1880625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:33.576Z,
"https://www.google.com/maps/place/InterMed,+P.A./data=!4m5!3m4!1s0x4cb29c727d079f4f:0x20a2817d7f3e0e27!8m2!3d43.6624489!4d-70.2650185","InterMed, P.A.",3.2,58,Doctor,,"84 Marginal Way #800, Portland, ME 04101, United States","MP6M+XX Portland, Maine, USA",intermed.com,+1 207-774-5816,8:30am-4:30pm,8:30am-4:30pm,Closed,Closed,8:30am-4:30pm,8:30am-4:30pm,8:30am-4:30pm,https://lh5.googleusercontent.com/p/AF1QipOZycvLbERkFkk_lQ6ssCGbretRl85PPgDDSwjU=w408-h243-k-no,TRUE,43.6624375,-70.2650625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:40.070Z,
https://www.google.com/maps/place/Martin's+Point+Health+Care+Center/data=!4m5!3m4!1s0x4cb2a53ce7e3ff63:0xbef757b7549e0dcc!8m2!3d43.4856348!4d-70.4910358,Martin's Point Health Care Center,2.8,30,Medical clinic,,"61 Barra Rd, Biddeford, ME 04005, United States","FGP5+7H Biddeford, Maine, USA",martinspoint.org,+1 207-283-1441,8am-4pm,8am-4pm,Closed,Closed,8am-4pm,8am-4pm,8am-4pm,https://lh5.googleusercontent.com/p/AF1QipMRBkAec44N4rPjvuPHY3bBJBMvbJ3Miug4q4kI=w408-h271-k-no,TRUE,43.4856875,-70.4910625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:46.727Z,
https://www.google.com/maps/place/St.+Joseph+Family+Medicine+-+Brewer/data=!4m5!3m4!1s0x4cae4c999959a0c9:0xe2b3dc8c6fb114b6!8m2!3d44.7868815!4d-68.7561114,St. Joseph Family Medicine - Brewer,2.4,16,Medical Center,,"329 Wilson St #2, Brewer, ME 04412, United States","Q6PV+QH Brewer, Maine, USA",stjoeshealing.org,+1 207-307-3000,8am-5pm,8am-5pm,Closed,Closed,8am-5pm,8am-5pm,8am-5pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7gav80Y3XJWlO75e_gtqQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.03154&pitch=0&thumbfov=100,TRUE,44.7869375,-68.7560625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:50.587Z,
https://www.google.com/maps/place/Linville+Cortney+MD/data=!4m5!3m4!1s0x4cad8736403edc15:0x1bc5de560c68f392!8m2!3d43.8952967!4d-69.9681183,Linville Cortney MD,5,2,Family practice physician,,"329 Maine St H, Brunswick, ME 04011, United States","V2WJ+4Q Brunswick, Maine, USA",parkviewamc.org,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5pF-7Ok1OGClGOYnvdRTQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.9879146&pitch=0&thumbfov=100,FALSE,43.8953125,-69.9680625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:54.973Z,
https://www.google.com/maps/place/Norway+Family+Medicine/data=!4m5!3m4!1s0x4cb249ec8827ac63:0x1eb509cb17cac81e!8m2!3d44.2005399!4d-70.529266,Norway Family Medicine,2,1,Doctor,,"39 Main St, Norway, ME 04268, United States","6F2C+67 Norway, Maine, USA",mainehealth.org,+1 207-743-9645,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ii3F459HEkhhcgUXBhtz6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.74537&pitch=0&thumbfov=100,FALSE,44.2005625,-70.5293125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:59.439Z,
